# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.0015893357	-0.0014895855	0.9995679	0	0	0.10000009	0.0015893357	-0.0014895855	0.9995679	-1.7804295e-13	2.219432e-15	5.1159084e-19	-1.7653052e-13	0.0031784587	-0.0029789715	0.9991358	2.1303683e-07	-1.9966666e-07	1
0	0.0016732487	-0.0015673831	0.99954283	0	0	0.09500003	0.0016732487	-0.0015673831	0.99954283	-1.7804287e-13	2.2193229e-15	5.2522464e-19	-1.7649513e-13	0.003346273	-0.003134556	0.9990859	2.2429592e-07	-2.1010536e-07	1
0	0.0017660186	-0.0016532948	0.9995151	0	0	0.090000086	0.0017660188	-0.001653295	0.9995152	-1.7804277e-13	2.219202e-15	5.397692e-19	-1.7645973e-13	0.0035318006	-0.0033063684	0.9990304	2.3674346e-07	-2.2163286e-07	1
0	0.0018696734	-0.0017491713	0.9994841	0	0	0.08500003	0.0018696733	-0.0017491712	0.9994842	-1.7804272e-13	2.2190658e-15	5.553389e-19	-1.764244e-13	0.003739096	-0.0034981081	0.99896836	2.5065142e-07	-2.3449734e-07	1
0	0.0019868282	-0.0018573968	0.9994493	0	0	0.079999946	0.0019868282	-0.0018573968	0.9994493	-1.7804257e-13	2.2189133e-15	5.7207113e-19	-1.7638901e-13	0.0039733895	-0.0037145442	0.9988986	2.6637076e-07	-2.490188e-07	1
0	0.0021192024	-0.001979498	0.9994098	0	0	0.074999906	0.0021192024	-0.0019794982	0.9994098	-1.7804245e-13	2.218741e-15	5.9011923e-19	-1.7635363e-13	0.0042381207	-0.003958731	0.9988196	2.8413226e-07	-2.6540212e-07	1
0	0.0022707868	-0.0021190813	0.9993646	0	0	0.070000045	0.0022707866	-0.0021190816	0.9993646	-1.7804227e-13	2.2185432e-15	6.0968495e-19	-1.7631826e-13	0.0045412686	-0.004237879	0.9987294	3.0447123e-07	-2.841311e-07	1
0	0.002445941	-0.002280108	0.99931264	0	0	0.065000035	0.002445941	-0.0022801077	0.99931264	-1.780421e-13	2.218315e-15	6.3100186e-19	-1.762829e-13	0.0048915544	-0.004559909	0.99862534	3.2797274e-07	-3.0573725e-07	1
0	0.0026495573	-0.0024668984	0.999252	0	0	0.059999947	0.002649557	-0.0024668984	0.999252	-1.7804187e-13	2.21805e-15	6.543703e-19	-1.7624751e-13	0.005298759	-0.0049334667	0.9985041	3.5529314e-07	-3.3080045e-07	1
0	0.0028904928	-0.0026874228	0.9991805	0	0	0.05499994	0.0028904928	-0.002687423	0.9991805	-1.7804161e-13	2.2177364e-15	6.8017764e-19	-1.7621215e-13	0.0057805977	-0.0053744856	0.99836105	3.876209e-07	-3.603899e-07	1
0	0.003179792	-0.0029514784	0.9990947	0	0	0.050000045	0.003179792	-0.0029514784	0.9990947	-1.7804131e-13	2.2173603e-15	7.0893023e-19	-1.7617681e-13	0.006359157	-0.005902561	0.99818945	4.2643785e-07	-3.9582017e-07	1
0	0.0035338982	-0.0032737218	0.99899006	0	0	0.045000043	0.003533898	-0.0032737218	0.9989901	-1.780409e-13	2.2169014e-15	7.4129233e-19	-1.7614145e-13	0.007067322	-0.006547004	0.9979801	4.7395042e-07	-4.39058e-07	1
0	0.003977095	-0.0036755488	0.9988594	0	0	0.039999973	0.003977095	-0.0036755488	0.99885935	-1.780404e-13	2.2163278e-15	7.781966e-19	-1.761061e-13	0.007953657	-0.007350604	0.9977188	5.334166e-07	-4.929741e-07	1
0	0.004549768	-0.004192367	0.9986915	0	0	0.035000023	0.004549768	-0.004192367	0.9986914	-1.7803977e-13	2.2155909e-15	8.209975e-19	-1.7607076e-13	0.009098926	-0.008384172	0.9973829	6.1025537e-07	-5.6231937e-07	1
0	0.00530731	-0.004872302	0.99846846	0	0	0.029999973	0.00530731	-0.004872302	0.9984684	-1.7803889e-13	2.2146127e-15	8.716706e-19	-1.760354e-13	0.010613909	-0.00974395	0.99693686	7.118991e-07	-6.53551e-07	1
0	0.0063870167	-0.00583345	0.99815476	0	0	0.025000023	0.0063870163	-0.0058334502	0.99815476	-1.7803762e-13	2.2132363e-15	9.336594e-19	-1.7600008e-13	0.012773176	-0.011666117	0.99630946	8.567692e-07	-7.8251475e-07	1
0	0.008025831	-0.0072759595	0.99768144	0	0	0.019999987	0.008025831	-0.0072759595	0.99768144	-1.7803571e-13	2.2111615e-15	1.0129052e-18	-1.7596477e-13	0.016050585	-0.014550944	0.9953629	1.0766576e-06	-9.76066e-07	1
0	0.010785313	-0.00966544	0.9968823	0	0	0.014999987	0.010785313	-0.00966544	0.9968823	-1.7803241e-13	2.2076635e-15	1.1216446e-18	-1.7592945e-13	0.021569181	-0.019329583	0.99376464	1.4469109e-06	-1.2966775e-06	1
0	0.016681561	-0.014637174	0.9951638	0	0	0.009999993	0.016681561	-0.014637174	0.9951638	-1.7802525e-13	2.20017e-15	1.2945944e-18	-1.7589422e-13	0.033360884	-0.029272389	0.99032766	2.2380377e-06	-1.9637632e-06	1
0	0.031303618	-0.026719477	0.98967314	0	0	0.0049999966	0.031303618	-0.026719477	0.98967314	-1.7800232e-13	2.1766104e-15	1.649436e-18	-1.7585908e-13	0.06260304	-0.05343537	0.9793462	4.199932e-06	-3.5848993e-06	1
0	0.034061354	-0.029042339	0.98804855	0	0	-9.887924e-17	0.034061354	-0.029042339	0.98804855	-1.7799568e-13	2.1697594e-15	1.7802147e-18	-1.7582413e-13	0.06811814	-0.058080785	0.9760972	4.569957e-06	-3.8965786e-06	1
0	0.034632303	-0.029524453	0.9876801	0	0	-0.0049999966	0.034632303	-0.029524453	0.9876801	-1.7799416e-13	2.1682116e-15	1.813319e-18	-1.7578918e-13	0.069259964	-0.059044946	0.97536016	4.646576e-06	-3.961277e-06	1
0	0.03547226	-0.030235294	0.9871129	0	0	-0.009999993	0.03547226	-0.030235294	0.9871129	-1.7799186e-13	2.1658344e-15	1.8653977e-18	-1.7575428e-13	0.07093976	-0.06046654	0.97422576	4.759292e-06	-4.0566674e-06	1
