# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.001292859	-0.0012229988	0.9996282	0	0	0.074999906	0.001292859	-0.0012229988	0.9996283	-1.7814927e-13	2.2196988e-15	5.2330775e-19	-1.7645969e-13	0.0025855447	-0.0024458335	0.99925655	1.7334037e-07	-1.639742e-07	1
0	0.0013424614	-0.0012701463	0.9996122	0	0	0.070000045	0.0013424614	-0.0012701466	0.9996121	-1.7814919e-13	2.2196278e-15	5.344352e-19	-1.7642429e-13	0.0026847434	-0.0025401227	0.99922425	1.7999987e-07	-1.7030412e-07	1
0	0.0013959878	-0.0013210445	0.9995947	0	0	0.065000035	0.0013959876	-0.0013210446	0.9995947	-1.7814916e-13	2.2195522e-15	5.461217e-19	-1.7638895e-13	0.0027917884	-0.0026419119	0.9991894	1.8718617e-07	-1.7713755e-07	1
0	0.0014539602	-0.0013761943	0.9995757	0	0	0.059999947	0.0014539601	-0.0013761943	0.9995757	-1.7814908e-13	2.2194694e-15	5.584167e-19	-1.7635355e-13	0.0029077255	-0.002752204	0.99915147	1.9496943e-07	-1.8454179e-07	1
0	0.001516987	-0.0014361825	0.9995552	0	0	0.05499994	0.001516987	-0.0014361825	0.9995552	-1.7814903e-13	2.21938e-15	5.713762e-19	-1.7631819e-13	0.0030337707	-0.0028721723	0.99911034	2.0343126e-07	-1.9259568e-07	1
0	0.0015856663	-0.0015015856	0.99953276	0	0	0.050000045	0.0015856663	-0.0015015856	0.99953276	-1.7814896e-13	2.219282e-15	5.850623e-19	-1.7628282e-13	0.0031711198	-0.00300297	0.9990655	2.1265198e-07	-2.0137652e-07	1
0	0.001660859	-0.0015732315	0.99950814	0	0	0.045000043	0.001660859	-0.0015732315	0.99950814	-1.7814885e-13	2.2191747e-15	5.9954914e-19	-1.7624743e-13	0.0033214954	-0.0031462524	0.9990163	2.227472e-07	-2.1099552e-07	1
0	0.0017435465	-0.0016520668	0.9994812	0	0	0.039999973	0.0017435465	-0.001652067	0.9994812	-1.7814877e-13	2.2190567e-15	6.1492054e-19	-1.7621206e-13	0.0034868591	-0.0033039122	0.9989622	2.3384864e-07	-2.2157974e-07	1
0	0.0018348561	-0.0017391889	0.9994513	0	0	0.035000023	0.0018348561	-0.0017391889	0.9994512	-1.7814866e-13	2.2189263e-15	6.3127147e-19	-1.7617669e-13	0.0036694661	-0.003478144	0.99890244	2.4610767e-07	-2.3327652e-07	1
0	0.0019360317	-0.0018357851	0.999418	0	0	0.029999973	0.0019360317	-0.0018357853	0.999418	-1.7814854e-13	2.2187814e-15	6.4871557e-19	-1.7614133e-13	0.0038718034	-0.003671324	0.99883604	2.5969132e-07	-2.462453e-07	1
0	0.0020494438	-0.0019441692	0.9993809	0	0	0.025000023	0.0020494438	-0.0019441693	0.9993809	-1.781484e-13	2.2186188e-15	6.6739077e-19	-1.7610596e-13	0.004098613	-0.0038880773	0.99876183	2.7491777e-07	-2.6079667e-07	1
0	0.0021764156	-0.0020656127	0.9993393	0	0	0.019999987	0.0021764154	-0.0020656127	0.9993393	-1.7814827e-13	2.2184367e-15	6.874465e-19	-1.760706e-13	0.004352539	-0.0041309483	0.9986785	2.9196474e-07	-2.7710138e-07	1
0	0.0023203797	-0.0022034538	0.999292	0	0	0.014999987	0.00232038	-0.0022034538	0.999292	-1.7814806e-13	2.2182302e-15	7.090827e-19	-1.7603521e-13	0.0046404484	-0.0044066114	0.9985841	3.1129315e-07	-2.9560755e-07	1
