# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.001573992	-0.0014817005	0.99956447	0	0	-0.019999987	0.001573992	-0.0014817005	0.99956447	-1.7804295e-13	1.7977292e-15	5.191414e-19	-1.7611737e-13	0.003147773	-0.0029632028	0.9991289	2.109719e-07	-1.986019e-07	1
0	0.001647206	-0.0015503409	0.99954206	0	0	-0.025000023	0.001647206	-0.0015503408	0.99954206	-1.7804287e-13	1.7976498e-15	5.316011e-19	-1.7608552e-13	0.0032941909	-0.0031004741	0.99908406	2.2079517e-07	-2.0781158e-07	1
0	0.0017280062	-0.0016260649	0.99951744	0	0	-0.029999973	0.0017280062	-0.0016260648	0.99951744	-1.7804282e-13	1.7975627e-15	5.448103e-19	-1.760537e-13	0.0034557807	-0.0032519111	0.9990347	2.3163632e-07	-2.1797172e-07	1
0	0.0018168048	-0.0017092491	0.99949026	0	0	-0.035000023	0.0018168046	-0.0017092491	0.99949026	-1.7804273e-13	1.7974666e-15	5.588446e-19	-1.7602186e-13	0.0036333657	-0.003418269	0.9989804	2.4355063e-07	-2.2913281e-07	1
0	0.00191527	-0.0018014238	0.99946	0	0	-0.039999973	0.0019152699	-0.0018014238	0.99946	-1.7804261e-13	1.7973599e-15	5.7380304e-19	-1.7599001e-13	0.0038302832	-0.0036026062	0.9989201	2.5676192e-07	-2.4150017e-07	1
0	0.0020250028	-0.0019041055	0.9994264	0	0	-0.045000043	0.0020250028	-0.0019041054	0.9994264	-1.780425e-13	1.7972409e-15	5.897917e-19	-1.7595818e-13	0.004049734	-0.003807956	0.9988529	2.71485e-07	-2.5527726e-07	1
0	0.002148647	-0.0020197276	0.9993887	0	0	-0.050000045	0.0021486469	-0.0020197278	0.9993887	-1.780424e-13	1.797107e-15	6.0695163e-19	-1.7592637e-13	0.004297006	-0.0040391847	0.9987774	2.880746e-07	-2.7079065e-07	1
0	0.002288453	-0.0021503803	0.9993461	0	0	-0.05499994	0.0022884533	-0.0021503805	0.999346	-1.780422e-13	1.796956e-15	6.254349e-19	-1.7589451e-13	0.0045766	-0.0043004723	0.99869215	3.068327e-07	-2.8832073e-07	1
0	0.002447156	-0.0022985558	0.99929756	0	0	-0.059999947	0.002447156	-0.0022985558	0.9992976	-1.7804206e-13	1.7967843e-15	6.4543264e-19	-1.7586269e-13	0.0048939846	-0.0045968033	0.9985951	3.281262e-07	-3.082019e-07	1
0	0.0026288843	-0.0024680463	0.9992418	0	0	-0.065000035	0.0026288845	-0.0024680463	0.99924195	-1.7804184e-13	1.7965867e-15	6.671815e-19	-1.7583085e-13	0.005257416	-0.004935762	0.9984838	3.52509e-07	-3.3094287e-07	1
0	0.0028424894	-0.002667098	0.9991771	0	0	-0.070000045	0.0028424894	-0.002667098	0.9991771	-1.7804161e-13	1.7963568e-15	6.909967e-19	-1.7579902e-13	0.0056845974	-0.005333839	0.99835414	3.8116883e-07	-3.5765024e-07	1
0	0.0030919216	-0.0028991834	0.99910104	0	0	-0.074999906	0.0030919216	-0.0028991834	0.99910104	-1.7804135e-13	1.7960872e-15	7.1723725e-19	-1.7576722e-13	0.006183428	-0.005797978	0.9982021	4.1463556e-07	-3.8878974e-07	1
